value_id,task_id,field_id,value
831240aa-c9a9-4345-821d-c77f0aaf41c9,8ca50a21-60cc-40fd-bb6d-9793315dfb0d,bfbda859-1d2c-48aa-af43-10e0ed58d92e,High
075fc2b6-5510-469f-a6a7-01cac57467b2,8faa0a4a-42e6-412f-a540-c786846a0a6a,bfbda859-1d2c-48aa-af43-10e0ed58d92e,High
bdbe33a5-bfe3-4adf-a89d-0e0dadc3b152,79e0b7bb-62ab-4556-b974-4ccb973f8f69,bfbda859-1d2c-48aa-af43-10e0ed58d92e,High
c73b4b23-44fc-48fa-9ed3-36361c2dfd9d,79e0b7bb-62ab-4556-b974-4ccb973f8f69,d6b198c5-b529-4a9f-ade6-3d99022482f0,5
3839484a-1c76-44f4-b12d-96b76911a4ae,ad362159-46ef-48da-ac30-6a26692428fe,bfbda859-1d2c-48aa-af43-10e0ed58d92e,Low
a0b31b58-cbe5-4dc9-b085-2d0dfc970930,ad362159-46ef-48da-ac30-6a26692428fe,d6b198c5-b529-4a9f-ade6-3d99022482f0,5
6ed0c38d-7121-48a7-81dd-7b850c22226c,6286720b-0289-4d50-b25e-983442e8d2cb,bfbda859-1d2c-48aa-af43-10e0ed58d92e,High
7377e905-3cb1-4b14-bb6d-94684d708cb3,cab19c84-1e35-4b83-ae35-49c2ea67ca19,bfbda859-1d2c-48aa-af43-10e0ed58d92e,Low
ce77f5c5-760c-4eaa-8fbd-3123b9ab2046,a8101451-6721-491f-9486-0ad437840574,bfbda859-1d2c-48aa-af43-10e0ed58d92e,High
f0703cb9-5074-4037-b229-184636ba6a5d,b7bf1d68-42ff-4a4d-b4d0-76ff4e5c3263,bfbda859-1d2c-48aa-af43-10e0ed58d92e,High
56e2c3a1-339f-46ef-a06d-9e0e98ea3ce6,b7bf1d68-42ff-4a4d-b4d0-76ff4e5c3263,d6b198c5-b529-4a9f-ade6-3d99022482f0,2
d9809003-de1b-490e-ba20-7053a9f60b45,26e8f83b-7f60-4598-affa-aab46180aa53,d6b198c5-b529-4a9f-ade6-3d99022482f0,3
a08e1207-5859-4d87-b600-8f2ffe61a7a4,197b4769-fd5a-4691-8e39-e33f5c614793,bfbda859-1d2c-48aa-af43-10e0ed58d92e,Low
ccf0eb0a-b5f3-4fe4-8e71-a56543890deb,f87af0b8-f6dd-4b84-a3d9-2ef270fe565b,bfbda859-1d2c-48aa-af43-10e0ed58d92e,Medium
cfa044ae-cd73-4522-944d-37c52551feae,f87af0b8-f6dd-4b84-a3d9-2ef270fe565b,d6b198c5-b529-4a9f-ade6-3d99022482f0,8
05594f52-aa9f-4cd6-a68e-8ccd7405569c,824cfff7-009a-4ea5-a9b2-f0d29cc8473e,d6b198c5-b529-4a9f-ade6-3d99022482f0,1
5e1b0e27-8f5b-47c9-8d51-94547c8f6d99,3910c7b4-b4bb-402c-822e-f904935cfbfb,bfbda859-1d2c-48aa-af43-10e0ed58d92e,Medium
aaea04f4-b8d2-4265-a1d7-f694f50762da,3910c7b4-b4bb-402c-822e-f904935cfbfb,d6b198c5-b529-4a9f-ade6-3d99022482f0,1
cd9282e0-54a3-4ebc-a91e-b36dcc969a65,b217fa98-bbbc-486a-937c-14e449c8fff9,bfbda859-1d2c-48aa-af43-10e0ed58d92e,Medium
2066ce8f-dbf8-4314-a33d-15256749512a,b217fa98-bbbc-486a-937c-14e449c8fff9,d6b198c5-b529-4a9f-ade6-3d99022482f0,8
b2a8cf5d-e60e-4904-b623-6f59cbf0fec2,2c9bd9bc-b4db-46ce-80d7-a8b9f04366dc,bfbda859-1d2c-48aa-af43-10e0ed58d92e,Low
82e196ee-d7e5-4661-98fa-24f3d2a9ab90,2c9bd9bc-b4db-46ce-80d7-a8b9f04366dc,d6b198c5-b529-4a9f-ade6-3d99022482f0,2
12f3f726-8922-4084-8e0d-6a0a1a0336ce,89640064-bb77-4c29-8be2-7e9337613c41,73b3f440-e756-4a27-92b8-217c5e5c60ef,Medium
588d6579-0859-4706-9438-a9df79a84c40,89640064-bb77-4c29-8be2-7e9337613c41,71ae0684-92f5-42d6-9194-48a71a36081e,5
bf6e6cb4-9400-4b68-a786-9361bb197087,7056cbff-5a45-409c-999a-325ee5e15f2f,73b3f440-e756-4a27-92b8-217c5e5c60ef,Medium
94006103-1f0a-4e4b-8407-c58c45beb7a7,7056cbff-5a45-409c-999a-325ee5e15f2f,71ae0684-92f5-42d6-9194-48a71a36081e,5
6a93cc28-7dc5-4cb0-a276-e6e3a2367e68,0d35e7a1-1eed-4e0a-9095-45320f1a12f6,73b3f440-e756-4a27-92b8-217c5e5c60ef,High
c3981872-8a43-401d-9444-2952685b29b3,0d35e7a1-1eed-4e0a-9095-45320f1a12f6,71ae0684-92f5-42d6-9194-48a71a36081e,3
197e451d-46d3-48ac-b36e-0cd19acc77a1,14d5f421-d07c-4103-8c76-31b8d234b33b,73b3f440-e756-4a27-92b8-217c5e5c60ef,High
4210441b-6114-4e55-9db3-6d6f86d98cd4,14d5f421-d07c-4103-8c76-31b8d234b33b,71ae0684-92f5-42d6-9194-48a71a36081e,1
e24abe4e-ece0-43f8-a2d2-f45b5e982d10,c24f97b2-4172-4ea6-8290-d4af77245e61,73b3f440-e756-4a27-92b8-217c5e5c60ef,Low
17990f64-8d68-4b7e-a39a-efc7f0b4a3f1,cc6d9971-46b8-4e6c-98cf-513643c4748c,73b3f440-e756-4a27-92b8-217c5e5c60ef,Low
b10ebd06-75a4-4c89-ab57-fb57c9d21f66,cc6d9971-46b8-4e6c-98cf-513643c4748c,71ae0684-92f5-42d6-9194-48a71a36081e,2
5afe5173-2128-4431-adf6-4492e69a9937,3320ba52-1d12-4e95-8479-2f64c9241755,73b3f440-e756-4a27-92b8-217c5e5c60ef,Low
29241504-9373-42ee-95ba-076e2b263d1a,3320ba52-1d12-4e95-8479-2f64c9241755,71ae0684-92f5-42d6-9194-48a71a36081e,5
405f2eb1-3aa3-457a-b35c-83a1ba2ed529,e0ff6bdd-e0ab-476d-968d-909a46cd0c4b,73b3f440-e756-4a27-92b8-217c5e5c60ef,High
4ade42b0-bed8-45e7-8079-5277e6f838f8,e0ff6bdd-e0ab-476d-968d-909a46cd0c4b,71ae0684-92f5-42d6-9194-48a71a36081e,2
f119d95a-d2d7-4665-8053-c9cbc7c7dcfc,5fa8605c-8f19-486b-a096-78d9fc2c1964,73b3f440-e756-4a27-92b8-217c5e5c60ef,High
a7b6c451-5d09-4cf8-a05a-db3e5cfdd924,5fa8605c-8f19-486b-a096-78d9fc2c1964,71ae0684-92f5-42d6-9194-48a71a36081e,8
3f7c3e57-7148-4470-8137-46dfd6639de2,b321bf1d-cd31-4a0d-8930-7ad516d06935,73b3f440-e756-4a27-92b8-217c5e5c60ef,Low
915fd032-16fe-482b-b316-84a750b49186,b321bf1d-cd31-4a0d-8930-7ad516d06935,71ae0684-92f5-42d6-9194-48a71a36081e,5
3260e6fe-823c-498f-90c7-6658eb3e7b62,881ec936-9685-435b-808e-07ef3d4b557f,73b3f440-e756-4a27-92b8-217c5e5c60ef,High
1ed5e417-356b-4f00-b595-bdb8934d8b43,881ec936-9685-435b-808e-07ef3d4b557f,71ae0684-92f5-42d6-9194-48a71a36081e,5
cef20d46-7ca2-418d-9c47-a24ef233c0d8,2bf85320-3f48-4c6d-89f7-3ad210d867ab,73b3f440-e756-4a27-92b8-217c5e5c60ef,Low
6e7b93bd-26b0-4372-b5df-7ed631838b37,2bf85320-3f48-4c6d-89f7-3ad210d867ab,71ae0684-92f5-42d6-9194-48a71a36081e,5
fd3539ee-bf8a-4902-ab93-45557431f11d,eb39d4ba-9b23-4ccb-ab0d-af7a6b6a0c17,71ae0684-92f5-42d6-9194-48a71a36081e,1
7b7b1517-195d-4a6b-9e02-1b29ed48f659,f38bef53-66cd-43af-a036-dca5735830fc,73b3f440-e756-4a27-92b8-217c5e5c60ef,Low
b9b6f683-68d7-4d74-b6b1-92bac29680fc,99a98531-a061-4481-8d1a-7240ceacee27,73b3f440-e756-4a27-92b8-217c5e5c60ef,Low
d2060f81-0660-4351-b906-e30ec153adcd,99a98531-a061-4481-8d1a-7240ceacee27,71ae0684-92f5-42d6-9194-48a71a36081e,5
25c7a3fa-fc3f-40f3-9a41-82ccfc68c73d,bc77894b-95fc-4c76-85d0-978b8ca7e9dc,73b3f440-e756-4a27-92b8-217c5e5c60ef,Low
0dee28ce-bbea-4361-b270-9e9995d4359b,bc77894b-95fc-4c76-85d0-978b8ca7e9dc,71ae0684-92f5-42d6-9194-48a71a36081e,1
45cab4ae-f2bc-43af-ba26-2794db824c5f,403bc1e6-9ccb-44b4-9b07-81c533b22842,73b3f440-e756-4a27-92b8-217c5e5c60ef,Medium
d87c488f-1251-4ada-833e-739319cb29b5,8a9924d9-8565-4c41-bb32-f2719d1cdd38,73b3f440-e756-4a27-92b8-217c5e5c60ef,Low
caed3dbf-c4c3-4c54-9f70-2f5976277c75,8a9924d9-8565-4c41-bb32-f2719d1cdd38,71ae0684-92f5-42d6-9194-48a71a36081e,1
c84e3534-6971-4318-8145-f44be380d142,f7a53662-9412-47af-bffe-f263718652c6,73b3f440-e756-4a27-92b8-217c5e5c60ef,Low
b40d58d3-9754-4c6a-b28a-22a7311557fe,f7a53662-9412-47af-bffe-f263718652c6,71ae0684-92f5-42d6-9194-48a71a36081e,8
d626b66f-bc57-461f-a3f0-7cc2b943aff1,f7c35be5-37fc-46ee-86b9-e5219f152a6b,73b3f440-e756-4a27-92b8-217c5e5c60ef,High
df83d59d-8982-44fa-8b19-6e9a8f215ff3,f7c35be5-37fc-46ee-86b9-e5219f152a6b,71ae0684-92f5-42d6-9194-48a71a36081e,2
caeb0a4e-d97f-4a9d-ad9c-d1ddb7480b15,1c7beb60-df80-4dba-8e3c-1e0d4e1e1b11,71ae0684-92f5-42d6-9194-48a71a36081e,8
0629cd33-9373-4dc9-8a5a-da2103980726,7d991aab-2884-4178-a4ca-a7c42586c55d,71ae0684-92f5-42d6-9194-48a71a36081e,3
71b93a70-83d8-4171-8f9b-fbef7a623ef6,9f57395b-5ab3-4f06-85fd-b7adf7c577d0,73b3f440-e756-4a27-92b8-217c5e5c60ef,Low
7f75900c-5883-400c-8ee5-ac46dacd0e48,9f57395b-5ab3-4f06-85fd-b7adf7c577d0,71ae0684-92f5-42d6-9194-48a71a36081e,3
02a85ffd-3321-493f-a245-0c1202702be9,ed50f9fa-53eb-49d5-8a57-cf4a684a88ce,73b3f440-e756-4a27-92b8-217c5e5c60ef,Low
60adea13-c44e-49be-8e85-19d7b358fc7b,ed50f9fa-53eb-49d5-8a57-cf4a684a88ce,71ae0684-92f5-42d6-9194-48a71a36081e,3
88103b24-8e99-443f-ad55-7ab6117bfebf,3e56c403-c098-47dc-86e5-24f5fbdc8b2e,73b3f440-e756-4a27-92b8-217c5e5c60ef,Low
88980be7-8065-412c-8915-be51c3c012a1,3e56c403-c098-47dc-86e5-24f5fbdc8b2e,71ae0684-92f5-42d6-9194-48a71a36081e,2
708da471-ba89-46e1-adab-49052d909e18,9730f5a5-73c3-46a1-8094-0924f57ba7e1,73b3f440-e756-4a27-92b8-217c5e5c60ef,High
08b68243-7319-42aa-abf2-f8c84c4b4235,9730f5a5-73c3-46a1-8094-0924f57ba7e1,71ae0684-92f5-42d6-9194-48a71a36081e,1
24d3121b-80d3-440a-b0f1-f026148f5531,9d1129e7-9a32-40b8-ba85-14c6e69e28bf,73b3f440-e756-4a27-92b8-217c5e5c60ef,High
3147493e-c94f-486f-aa09-dbc8a17bd3db,4db5c2fd-e852-44b0-887f-7313970a2b4b,73b3f440-e756-4a27-92b8-217c5e5c60ef,Medium
bc3d1198-0805-452a-a1c3-55080ac42b19,4db5c2fd-e852-44b0-887f-7313970a2b4b,71ae0684-92f5-42d6-9194-48a71a36081e,8
f0fedba8-4f76-4f71-a781-5fb6e5d40e78,78fbfdd2-8d01-48f8-a303-1c7b98d56f31,71ae0684-92f5-42d6-9194-48a71a36081e,8
f81369ab-be5c-45c0-8a50-d9b4b6e0f519,5dae4b92-6892-4d85-bc0e-73cccb617da2,73b3f440-e756-4a27-92b8-217c5e5c60ef,Medium
47a588ec-a595-4262-9f72-f42fa127eede,c036805b-6a1f-476c-8bf3-5b589854c434,71ae0684-92f5-42d6-9194-48a71a36081e,8
fdc062ef-ca54-4d11-afdb-78bd7d2c355c,c852c910-9483-465b-b8d3-0a24dd2c7375,71ae0684-92f5-42d6-9194-48a71a36081e,3
6b6d840b-af20-409a-abb6-ab0e5021886b,bfb78e42-c918-4098-89e9-4933cdb672ab,73b3f440-e756-4a27-92b8-217c5e5c60ef,Low
1671e6c0-a016-4a09-b29d-68b79981d123,bfb78e42-c918-4098-89e9-4933cdb672ab,71ae0684-92f5-42d6-9194-48a71a36081e,8
42f54529-2ac1-4d8c-b9b4-81fe08a79676,af0e3c35-fd70-4c4c-ac00-86ef321da5a4,73b3f440-e756-4a27-92b8-217c5e5c60ef,Low
fec5f93a-db49-4a1c-b867-08302a7b597f,af0e3c35-fd70-4c4c-ac00-86ef321da5a4,71ae0684-92f5-42d6-9194-48a71a36081e,8
1c497978-2a64-44a9-944d-fee22dd31312,9ce0617b-80ed-4fba-a93d-f3f401071251,73b3f440-e756-4a27-92b8-217c5e5c60ef,Low
a883ac25-8a56-47c0-b01d-f6f4ee9ff09b,9ce0617b-80ed-4fba-a93d-f3f401071251,71ae0684-92f5-42d6-9194-48a71a36081e,1
642e2ad1-7f36-4b2b-8fd5-e85cf9c00d4c,07887bfe-f859-4035-bab2-df9c467fe676,73b3f440-e756-4a27-92b8-217c5e5c60ef,High
d0ff572e-8d05-492a-99d9-f6b3665dd10a,07887bfe-f859-4035-bab2-df9c467fe676,71ae0684-92f5-42d6-9194-48a71a36081e,8
af535f9a-127a-4d8d-bec1-2cd07c861b93,5e560f35-cc7f-4422-8a18-37ecdf10088a,71ae0684-92f5-42d6-9194-48a71a36081e,1
2fb39325-972c-41ae-a6c6-266495a1ec67,cdebb29f-0f4e-408b-930a-1d1524bb1197,73b3f440-e756-4a27-92b8-217c5e5c60ef,Low
ccf129b6-f763-4983-a8c1-2e416727ec15,cdebb29f-0f4e-408b-930a-1d1524bb1197,71ae0684-92f5-42d6-9194-48a71a36081e,2
4a5f3f78-3e45-496b-91c9-356d3f0cc5c1,870e7c2a-2152-43d6-840d-f9e67d418ed4,73b3f440-e756-4a27-92b8-217c5e5c60ef,High
81011af0-094d-4a6d-9f9d-816f7c0c7b62,870e7c2a-2152-43d6-840d-f9e67d418ed4,71ae0684-92f5-42d6-9194-48a71a36081e,5
601a0eea-c5ab-4d7c-8de3-b0a97c07a796,ae7d8141-b4ce-4d4b-bb77-ff0e0c410d3b,73b3f440-e756-4a27-92b8-217c5e5c60ef,Low
54212285-66e7-47c9-ab43-d946397df6ac,ae7d8141-b4ce-4d4b-bb77-ff0e0c410d3b,71ae0684-92f5-42d6-9194-48a71a36081e,3
50c8a11e-698c-4394-abcd-cc8ec86ab9c7,0f934db3-6200-4b61-87c1-30b02eb3d2fb,73b3f440-e756-4a27-92b8-217c5e5c60ef,Low
4e7d65da-0199-48b5-a8e5-05a6a7ae8fc0,0f934db3-6200-4b61-87c1-30b02eb3d2fb,71ae0684-92f5-42d6-9194-48a71a36081e,3
8f5989dd-6bda-4075-bebb-f28a8bae9574,86605889-e86a-4662-b991-829ad1f904da,73b3f440-e756-4a27-92b8-217c5e5c60ef,High
182aa285-a3e7-47c0-bff9-5c678be0cd1e,86605889-e86a-4662-b991-829ad1f904da,71ae0684-92f5-42d6-9194-48a71a36081e,1
a32ef88a-46ef-4615-b643-596c6516d1a5,1371b9d6-f66c-4a35-aa7b-375c29535092,73b3f440-e756-4a27-92b8-217c5e5c60ef,Low
b6409f88-86cd-41f3-a261-7c96252b90b2,1371b9d6-f66c-4a35-aa7b-375c29535092,71ae0684-92f5-42d6-9194-48a71a36081e,2
6f56a995-b291-4542-8349-2338e9339ef9,5ab54fba-1a0a-4d97-877a-1d863f617480,73b3f440-e756-4a27-92b8-217c5e5c60ef,Low
70b72d27-b248-4115-a773-8a61086176df,1c8cfea8-4fa0-4bd9-a25a-ee2430297a77,71ae0684-92f5-42d6-9194-48a71a36081e,1
05baab6c-a40c-4b66-b0e7-b461c57a56b3,e1848ad1-8f3a-499e-80b5-76d5aca54307,73b3f440-e756-4a27-92b8-217c5e5c60ef,Medium
074f2d73-c2cf-4d86-8ede-1471e73b606b,e1848ad1-8f3a-499e-80b5-76d5aca54307,71ae0684-92f5-42d6-9194-48a71a36081e,1
5a35b80e-8e90-4728-8277-be0a6d48db05,99cf4cf6-5312-4b95-a2d5-fe682166b740,73b3f440-e756-4a27-92b8-217c5e5c60ef,Medium
7f5a1814-f7b4-4ccf-8ca1-458b84d0e9a0,99cf4cf6-5312-4b95-a2d5-fe682166b740,71ae0684-92f5-42d6-9194-48a71a36081e,5
c17bb8e7-0ec0-4b37-9a5d-4669c856b5f7,de0424b6-c4b7-40db-ac1b-ca8627d1a0ea,73b3f440-e756-4a27-92b8-217c5e5c60ef,High
f39ad4da-9898-475e-8b68-c00944e71657,de0424b6-c4b7-40db-ac1b-ca8627d1a0ea,71ae0684-92f5-42d6-9194-48a71a36081e,2
e6bfe246-a2e5-45d4-9295-aa28465ddcb9,7d0a17c5-1ae0-4fe7-9b45-9df1632c24fc,73b3f440-e756-4a27-92b8-217c5e5c60ef,Medium
30fa0d3c-0c76-4f90-ab94-e6d4c1645b94,8e5a05c1-068a-455c-82e3-266603ee3734,73b3f440-e756-4a27-92b8-217c5e5c60ef,High
f87ec9c8-9488-406c-b96d-7a50d750cffc,8e5a05c1-068a-455c-82e3-266603ee3734,71ae0684-92f5-42d6-9194-48a71a36081e,8
40ec3123-9997-4e25-b687-e42968eec6c7,7e835141-5da1-414e-a738-8e5b224a11d9,73b3f440-e756-4a27-92b8-217c5e5c60ef,Medium
a893d355-1fb6-48e9-8d2b-ede6f514d600,7e835141-5da1-414e-a738-8e5b224a11d9,71ae0684-92f5-42d6-9194-48a71a36081e,1
b5e92b70-8026-4af7-9801-39637b051743,0138b20f-f32e-47f8-ba5b-e00f9b7bde9c,73b3f440-e756-4a27-92b8-217c5e5c60ef,Medium
77ee736a-cb25-4425-85b9-31e64837aeab,0138b20f-f32e-47f8-ba5b-e00f9b7bde9c,71ae0684-92f5-42d6-9194-48a71a36081e,8
0d35ed2e-913e-4f94-9dde-d4f28ad01b48,9d65e91b-d4bc-4d5a-a9c7-a640a8079855,73b3f440-e756-4a27-92b8-217c5e5c60ef,Low
cf5e3de4-44d2-4c04-8fb3-78933414ec2b,9d65e91b-d4bc-4d5a-a9c7-a640a8079855,71ae0684-92f5-42d6-9194-48a71a36081e,8
07de4f94-b880-4f73-bb2d-a06e36658d2d,f2685e28-d058-420b-8199-c6d1bebdfae7,73b3f440-e756-4a27-92b8-217c5e5c60ef,Low
4537292c-fc4a-4e92-adbe-e9cbbd32c697,f2685e28-d058-420b-8199-c6d1bebdfae7,71ae0684-92f5-42d6-9194-48a71a36081e,1
df38244a-988c-4966-bc8b-7c683d53f885,a832fe3c-1814-4bd5-adb1-f905b9309bc5,71ae0684-92f5-42d6-9194-48a71a36081e,1
f18b47e5-e442-4a4c-9569-26e4077ac533,b83130de-c15f-4d34-9b86-092648d00a53,73b3f440-e756-4a27-92b8-217c5e5c60ef,Medium
de4ed269-a33b-4cd4-9df9-0e49303163dc,b83130de-c15f-4d34-9b86-092648d00a53,71ae0684-92f5-42d6-9194-48a71a36081e,5
780048e1-3467-41f4-899d-4da062333d8d,3793d7fb-c157-4ba2-86ea-e463210e562f,73b3f440-e756-4a27-92b8-217c5e5c60ef,High
7e5434c9-7257-4637-ba2b-fa3bf883c189,3793d7fb-c157-4ba2-86ea-e463210e562f,71ae0684-92f5-42d6-9194-48a71a36081e,1
5a18c5d9-2e6c-41fb-b7e9-ca0f89394474,4831a2a9-ad7a-4b06-ae3a-004ef036df5d,71ae0684-92f5-42d6-9194-48a71a36081e,8
97b6a595-3bdf-4fb7-a630-8b5d24271a56,f5167521-798a-471a-abc1-1342b9872c8b,73b3f440-e756-4a27-92b8-217c5e5c60ef,High
44bae674-1836-4bb7-8463-c70649016a56,f5167521-798a-471a-abc1-1342b9872c8b,71ae0684-92f5-42d6-9194-48a71a36081e,5
45a51c03-0ed8-4631-8dfe-614e721e5351,ac42b3aa-d3e2-4967-acc9-5125f7c17862,73b3f440-e756-4a27-92b8-217c5e5c60ef,High
84f20020-bc99-4ad7-84ae-6573f00de7ec,ac42b3aa-d3e2-4967-acc9-5125f7c17862,71ae0684-92f5-42d6-9194-48a71a36081e,3
ae4a25a5-597c-4303-9b1e-be784c66d50a,fa5e70bf-8a58-4f81-93b8-d13435716e1d,73b3f440-e756-4a27-92b8-217c5e5c60ef,Medium
8ac7b413-251f-4354-ab21-3280ef7979fd,fa5e70bf-8a58-4f81-93b8-d13435716e1d,71ae0684-92f5-42d6-9194-48a71a36081e,2
f5282b49-90fb-4af2-8285-b181812df00b,070d3d72-209e-44b1-8628-b50db58b6b6a,71ae0684-92f5-42d6-9194-48a71a36081e,1
2ef0ddf7-5ea3-4198-8b76-ea403bdddac2,b9039a67-50f7-49ce-ae9c-ae5c13547285,73b3f440-e756-4a27-92b8-217c5e5c60ef,Low
a77d9644-0274-49e4-9dba-53b4ff89853d,3edd2743-32ec-4311-bf58-d2fff994fb13,73b3f440-e756-4a27-92b8-217c5e5c60ef,High
3ba2e299-1ce0-41a9-809d-9c4c0427b93a,3edd2743-32ec-4311-bf58-d2fff994fb13,71ae0684-92f5-42d6-9194-48a71a36081e,2
142af823-65db-4f67-9cc4-701da7ae1a42,4049d151-27c1-4384-905b-535965f65aaf,73b3f440-e756-4a27-92b8-217c5e5c60ef,Medium
c45a3ab4-8453-48b7-87d0-314873c3a1c0,4049d151-27c1-4384-905b-535965f65aaf,71ae0684-92f5-42d6-9194-48a71a36081e,2
233f19e3-21b6-4c4f-8c94-5bbbaee1bbfe,aa391381-4bf4-451a-aaa8-5b3eb5b60f44,73b3f440-e756-4a27-92b8-217c5e5c60ef,Medium
2461a1c4-6a43-46c7-8fcd-efef13dd6eee,aa391381-4bf4-451a-aaa8-5b3eb5b60f44,71ae0684-92f5-42d6-9194-48a71a36081e,3
bd443321-d16f-4a58-afed-e6f2b06a2113,2c5cac54-2ec6-4a88-abff-f44f42a2e44e,71ae0684-92f5-42d6-9194-48a71a36081e,1
34604db0-12b6-4e73-ac89-87b6d9be32b5,b850b480-ca4e-488d-abfe-b241afebf98f,73b3f440-e756-4a27-92b8-217c5e5c60ef,High
847722af-ed17-47cb-9f10-962279096e23,b850b480-ca4e-488d-abfe-b241afebf98f,71ae0684-92f5-42d6-9194-48a71a36081e,1
f819c265-0559-4b43-a766-c66e0ecc0606,4a828e74-a830-48a2-91b0-02c11e47ae1c,73b3f440-e756-4a27-92b8-217c5e5c60ef,Low
25965bfd-76bd-499e-8265-16ad2ee24b26,f708c89e-a13d-4540-9606-26b4050ad8c2,73b3f440-e756-4a27-92b8-217c5e5c60ef,Low
3063b8ed-f14f-4631-9a9e-a19bd3d226e0,f708c89e-a13d-4540-9606-26b4050ad8c2,71ae0684-92f5-42d6-9194-48a71a36081e,1
905e1d49-b6bf-4e01-9eb9-7d6293c9ace4,95dd5258-6c0f-448d-bd52-a04faabe8439,73b3f440-e756-4a27-92b8-217c5e5c60ef,Medium
7581b2e2-b94a-408d-aeb2-a6b67d75e5a9,21e1aa93-4d8a-4c28-8702-360080c0d786,73b3f440-e756-4a27-92b8-217c5e5c60ef,Medium
43feeacb-ef62-4e2c-ba46-d1bd68cfa9e0,21e1aa93-4d8a-4c28-8702-360080c0d786,71ae0684-92f5-42d6-9194-48a71a36081e,8
897dc75e-ab58-4098-ae81-6f7c13491446,b6178531-913e-4c25-a673-8c0b35075bb0,73b3f440-e756-4a27-92b8-217c5e5c60ef,Medium
9e1748fe-a469-4382-8bfa-f9760954da16,b6178531-913e-4c25-a673-8c0b35075bb0,71ae0684-92f5-42d6-9194-48a71a36081e,1
5df1fde0-8a0e-4d86-b4e5-f7910dffebd9,8b84dd91-e557-42c9-9740-756d68ba4458,73b3f440-e756-4a27-92b8-217c5e5c60ef,High
410f59ac-fd6e-4ec6-84cc-eec40c5e9169,8b84dd91-e557-42c9-9740-756d68ba4458,71ae0684-92f5-42d6-9194-48a71a36081e,3
35c8f694-e428-47b8-9ddc-1f7639537095,0536faa4-9d33-402a-b11b-2a7cafe25b46,71ae0684-92f5-42d6-9194-48a71a36081e,8
8f196681-7057-4657-9504-6bc9fdaf7095,697b7e36-465a-45cf-8e3d-4590c63aa409,71ae0684-92f5-42d6-9194-48a71a36081e,1
99431248-bc65-43a2-81fd-8422dcee2424,f2093cc1-f341-41ef-84c9-25df017733cd,71ae0684-92f5-42d6-9194-48a71a36081e,1
04c7f789-de7f-428c-97a0-bff485146932,afbe8daa-bce6-40d3-a116-99ab73cc3d76,71ae0684-92f5-42d6-9194-48a71a36081e,1
832eeb1c-22b8-480c-977a-0d1ac82d4424,ea7cdd7d-d7ed-401d-8a42-dd4b8ae5e7b4,73b3f440-e756-4a27-92b8-217c5e5c60ef,High
07e73fbc-1269-482e-a4e6-25ee08f92df1,ea7cdd7d-d7ed-401d-8a42-dd4b8ae5e7b4,71ae0684-92f5-42d6-9194-48a71a36081e,8
507ff526-b33e-49bc-b7e8-1ce32450e582,2022b8a9-fb05-4473-9aff-b1ddb8072566,73b3f440-e756-4a27-92b8-217c5e5c60ef,Medium
624c7fca-1583-4391-ad38-7b1b2a33a037,2022b8a9-fb05-4473-9aff-b1ddb8072566,71ae0684-92f5-42d6-9194-48a71a36081e,2
57ba2a52-79ae-4de0-9b7a-fc575c09f0e5,0e837b80-05c7-404d-9629-cc1770ca671c,73b3f440-e756-4a27-92b8-217c5e5c60ef,High
f393736f-d985-442c-975a-64468c30e82a,0e837b80-05c7-404d-9629-cc1770ca671c,71ae0684-92f5-42d6-9194-48a71a36081e,3
8b157ffa-c3a4-4269-bfb1-8d562d5c0030,48503559-ca57-4afd-b5eb-d8b3d2832275,73b3f440-e756-4a27-92b8-217c5e5c60ef,Low
0955d8cd-d846-4839-ac52-40a4bab6f9ec,48503559-ca57-4afd-b5eb-d8b3d2832275,71ae0684-92f5-42d6-9194-48a71a36081e,2
bbc3bf2e-21d3-4587-94b1-e0a91d69919b,7823c7d5-ed50-41d6-a87a-69bdda129a0d,73b3f440-e756-4a27-92b8-217c5e5c60ef,Medium
d983ef55-d597-4992-9f61-f7d8ee993a21,7823c7d5-ed50-41d6-a87a-69bdda129a0d,71ae0684-92f5-42d6-9194-48a71a36081e,5
abaf5128-a228-4f19-b1f9-1d0667b3e4ef,6a63d062-45ab-4271-8444-69b748ab463c,73b3f440-e756-4a27-92b8-217c5e5c60ef,Low
0320a21d-2ab0-4e88-98dc-2bf6206c7887,6a63d062-45ab-4271-8444-69b748ab463c,71ae0684-92f5-42d6-9194-48a71a36081e,8
0a61a03e-ad42-4933-9ce2-98ae1609ed1f,de6d4676-cf8f-4a7f-be8c-aad7d7e92e91,73b3f440-e756-4a27-92b8-217c5e5c60ef,Low
df92159b-a28f-4ed9-b4cd-39bacb545446,de6d4676-cf8f-4a7f-be8c-aad7d7e92e91,71ae0684-92f5-42d6-9194-48a71a36081e,5
82a8255c-f186-44f9-bfea-6e60cb1454ad,04ca38f5-398a-439f-8856-2436fc9ad2f9,73b3f440-e756-4a27-92b8-217c5e5c60ef,Medium
6cecdf5c-8daa-4bd7-8715-e5fec5e14329,04ca38f5-398a-439f-8856-2436fc9ad2f9,71ae0684-92f5-42d6-9194-48a71a36081e,1
d5343389-078f-4c07-b9ab-a5cc9f587798,84e1a03b-996c-438a-a7a9-c07de2651376,73b3f440-e756-4a27-92b8-217c5e5c60ef,Medium
